Age,work_class,income,education,education_num,martal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country
40,Local-gov,142278,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States
28,Private,153365,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
43,Local-gov,141680,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,United-States
41,Federal-gov,208956,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States
61,Private,62571,Preschool,1,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China
29,Federal-gov,194903,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
50,Private,137784,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,1590,45,United-States
24,Private,73231,Preschool,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
42,Federal-gov,181582,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40,Self-emp-inc,231577,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
32,Private,143470,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
52,Local-gov,332257,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
53,Self-emp-inc,127695,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
42,Private,127307,Masters,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States
48,Self-emp-inc,352344,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States
39,Private,144985,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,15020,0,60,United-States
74,Self-emp-not-inc,332719,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States
52,Self-emp-inc,210584,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States
46,Private,265028,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
31,Private,147525,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,France
52,Private,371432,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States
44,Self-emp-not-inc,283818,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States
53,Self-emp-inc,278677,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45,Private,160987,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
61,Private,171147,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
52,Private,230543,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
39,Private,191640,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
52,Private,148803,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
28,Private,233484,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,France
30,Local-gov,98693,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
35,Private,149840,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Taiwan
25,Private,136480,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States
52,Federal-gov,138839,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
38,Local-gov,333225,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States
34,Private,143649,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States
41,Local-gov,74361,Preschool,1,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States
88,Self-emp-not-inc,218915,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40,Self-emp-not-inc,125675,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,0,0,20,United-States
56,Private,320781,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
45,Self-emp-inc,272727,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,36,United-States
45,State-gov,234935,Prof-school,15,Divorced,Prof-specialty,Unmarried,Black,Male,25236,0,36,United-States
57,Private,221589,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States
25,Private,129858,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
29,Private,135238,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
71,Local-gov,228350,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Male,2050,0,20,United-States
36,State-gov,222467,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines
34,Private,127479,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
49,Private,210544,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States
43,Private,183258,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
32,Private,150197,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States
34,Self-emp-not-inc,250767,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
46,Self-emp-not-inc,282234,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,80,United-States
53,State-gov,284514,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40,Private,138337,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
34,State-gov,429721,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,20,China
30,Local-gov,243684,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
55,Local-gov,132571,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,45,United-States
26,Private,126823,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States
39,Private,203360,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
43,Private,221103,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States
30,Private,202639,Prof-school,15,Never-married,Tech-support,Own-child,White,Female,0,0,24,United-States
25,Private,145785,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States
55,Self-emp-not-inc,227396,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
39,Private,156844,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
57,Private,175301,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
39,Private,48055,Preschool,1,Never-married,Other-service,Not-in-family,White,Female,0,0,12,United-States
35,Self-emp-inc,208855,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
42,Private,154168,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
38,Local-gov,226578,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States
53,State-gov,122674,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States
45,Local-gov,165535,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States
50,Private,268605,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
31,Local-gov,177874,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States
42,Private,303044,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,France
61,Federal-gov,136342,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
59,State-gov,280250,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
54,Self-emp-inc,225453,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
41,Self-emp-not-inc,183645,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States
29,Private,182155,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
56,Self-emp-not-inc,144880,Masters,14,Divorced,Sales,Unmarried,White,Female,0,2339,60,United-States
42,Local-gov,137641,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1741,35,United-States
56,Local-gov,233198,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
31,Private,171186,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
38,Local-gov,129155,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,60,United-States
43,Private,241551,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States
32,State-gov,216395,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States
36,Private,138236,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
50,Private,111981,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,45,United-States
39,State-gov,149578,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,38,United-States
40,Federal-gov,144353,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
53,State-gov,249074,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
27,State-gov,157607,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Scotland
41,Local-gov,83195,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45,Private,270597,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
49,Private,203095,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
34,Private,263164,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,United-States
39,Local-gov,122198,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
37,Private,199426,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,36,United-States
40,Private,130900,Preschool,1,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,United-States
60,Local-gov,128717,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
45,Private,386987,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
42,Private,307377,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
28,Local-gov,128923,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States
62,Private,228323,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
41,Self-emp-inc,243585,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,El-Salvador
34,Private,138375,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,China
43,Self-emp-inc,141038,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
48,Self-emp-inc,243014,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
48,Self-emp-inc,268549,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
38,Private,207656,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
39,Private,155606,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
50,Self-emp-not-inc,252877,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
53,Self-emp-not-inc,121390,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
37,Private,192310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
40,Local-gov,260111,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,35,United-States
43,Self-emp-not-inc,137269,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States
54,Private,207862,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
53,State-gov,149480,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
53,Local-gov,127113,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States
39,Private,256701,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,2415,99,United-States
46,Private,305024,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
49,Private,260508,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
43,Local-gov,154971,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States
34,State-gov,142390,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
41,Self-emp-not-inc,128744,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,1902,35,United-States
36,Self-emp-not-inc,337327,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
31,Private,217898,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
50,Self-emp-inc,116894,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,Trinadad&Tobago
39,Self-emp-inc,158903,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
61,Federal-gov,231889,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
42,Private,130219,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
58,Local-gov,193601,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
57,Private,169116,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,United-States
33,Federal-gov,376459,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,United-States
40,Private,145225,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States
36,Private,177740,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
47,Local-gov,149171,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
30,Local-gov,176089,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
41,Self-emp-not-inc,211970,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
69,State-gov,261303,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States
57,Self-emp-inc,221270,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States
25,Private,122432,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico
30,State-gov,155311,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan
44,State-gov,263429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,75,United-States
35,Private,210386,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
36,Private,241940,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Private,227176,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States
59,Self-emp-not-inc,152427,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47,Self-emp-inc,226812,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States
40,Private,137381,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
50,Private,246719,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States
53,Private,265821,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,United-States
48,Local-gov,140412,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
27,Private,208937,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States
48,Private,45089,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States
41,Private,127434,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
50,Local-gov,214129,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
51,Federal-gov,98311,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
37,State-gov,311804,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
49,Self-emp-not-inc,228429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States
